	ORDO-ID	Concept	Mapped_Term	SNOMED_ID	SNOMED_Term	Score
216	735	Porokeratosis of Mibelli	Porokeratosis of Mibelli	80432009	Porokeratosis of Mibelli (disorder)	1000
217	352582	Familial infantile myoclonic epilepsy	Familial infantile myoclonic epilepsy	784342008	Familial infantile myoclonic epilepsy (disorder)	1000
218	158011	Necrobiotic xanthogranuloma	Necrobiotic xanthogranuloma	404164003	Necrobiotic xanthogranuloma (disorder)	1000
219	291	Congenital varicella syndrome	Congenital varicella syndrome	277644009	Congenital varicella syndrome (disorder)	1000
220	35909	Combined deficiency of factor V and factor VIII	Combined deficiency of factor V and factor VIII	715559004	Combined deficiency of factor V and factor VIII (disorder)	1000
221	247234	Sporadic adult-onset ataxia of unknown etiology	Sporadic adult-onset ataxia of unknown etiology	734023003	Sporadic adult-onset ataxia of unknown etiology (disorder)	1000
222	64694	Trench fever	Trench fever	82214002	Trench fever (disorder)	1000
223	91359	Chronic pneumonitis of infancy	Chronic pneumonitis of infancy	708026002	Chronic pneumonitis of infancy (disorder)	1000
224	101005	Autosomal recessive spastic paraplegia type 25	Autosomal recessive spastic paraplegia type 25	732933009	Autosomal recessive spastic paraplegia type 25 (disorder)	1000
225	309108	Pancreatic colipase deficiency	Pancreatic colipase deficiency	69478001	Pancreatic colipase deficiency (disorder)	1000
226	99938	Autosomal dominant Charcot-Marie-Tooth disease type 2D	Autosomal dominant Charcot-Marie-Tooth disease type 2D	717011006	Autosomal dominant Charcot-Marie-Tooth disease type 2D (disorder)	1000
227	370959	Congenital muscular dystrophy with cerebellar involvement	Congenital muscular dystrophy with cerebellar involvement	783176002	Congenital muscular dystrophy with cerebellar involvement (disorder)	1000
228	2591	Infantile myofibromatosis	Infantile myofibromatosis	254146000	Infantile myofibromatosis (disorder)	1000
229	352682	Cobblestone lissencephaly without muscular or ocular involvement	Cobblestone lissencephaly without muscular or ocular involvement	785299009	Cobblestone lissencephaly without muscular or ocular involvement (disorder)	1000
230	199276	Familial multiple lipomatosis	Familial multiple lipomatosis	766888002	Familial multiple lipomatosis (disorder)	1000
231	941	D-glyceric aciduria	D-glyceric aciduria	237980004	D-Glyceric aciduria (disorder)	1000
232	313846	Familial cutaneous telangiectasia and oropharyngeal cancer predisposition syndrome	Familial cutaneous telangiectasia and oropharyngeal cancer predisposition syndrome	782823001	Familial cutaneous telangiectasia and oropharyngeal cancer predisposition syndrome (disorder)	1000
233	1143	Neurogenic arthrogryposis multiplex congenita	Neurogenic arthrogryposis multiplex congenita	715316005	Neurogenic arthrogryposis multiplex congenita (disorder)	1000
234	2744	Horizontal gaze palsy with progressive scoliosis	Horizontal gaze palsy with progressive scoliosis	702381007	Horizontal gaze palsy with progressive scoliosis (disorder)	1000
235	347	Frasier syndrome	Frasier syndrome	445431000	Frasier syndrome (disorder)	1000
236	900	Granulomatosis with polyangiitis	Granulomatosis with polyangiitis	195353004	Granulomatosis with polyangiitis (disorder)	1000
237	1979	Lipodystrophy due to peptidic growth factors deficiency	Lipodystrophy due to peptidic growth factors deficiency	724176001	Lipodystrophy due to peptidic growth factors deficiency (disorder)	1000
238	140436	Primary intraosseous venous malformation	Primary intraosseous venous malformation	764100007	Primary intraosseous venous malformation (disorder)	1000
239	404521	Spinal muscular atrophy with respiratory distress type 2	Spinal muscular atrophy with respiratory distress type 2	770727008	Spinal muscular atrophy with respiratory distress type 2 (disorder)	1000
240	363558	New-onset refractory status epilepticus	New-onset refractory status epilepticus	770758009	New-onset refractory status epilepticus (disorder)	1000
241	31043	Familial primary hypomagnesemia with hypercalciuria and nephrocalcinosis without severe ocular involvement	Familial primary hypomagnesemia with hypercalciuria and nephrocalcinosis without severe ocular involvement	725033008	Familial primary hypomagnesemia with hypercalciuria and nephrocalcinosis without severe ocular involvement (disorder)	1000
242	404466	Female infertility due to zona pellucida defect	Female infertility due to zona pellucida defect	770726004	Female infertility due to zona pellucida defect (disorder)	1000
243	90797	Partial androgen insensitivity syndrome	Partial androgen insensitivity syndrome	122811000119101	Partial androgen insensitivity syndrome (disorder)	1000
244	140957	Autosomal dominant macrothrombocytopenia	Autosomal dominant macrothrombocytopenia	720521008	Autosomal dominant macrothrombocytopenia (disorder)	1000
245	280654	Autosomal recessive nail dysplasia	Autosomal recessive nail dysplasia	782878007	Autosomal recessive nail dysplasia (disorder)	1000
246	98911	Distal myotilinopathy	Distal myotilinopathy	765196004	Distal myotilinopathy (disorder)	1000
247	182127	Extragonadal germinoma	Extragonadal germinoma	782672006	Extragonadal germinoma (disorder)	1000
248	319325	Tubulocystic renal cell carcinoma	Tubulocystic renal cell carcinoma	733603009	Tubulocystic renal cell carcinoma (disorder)	1000
249	93349	X-linked spondyloepimetaphyseal dysplasia	X-linked spondyloepimetaphyseal dysplasia	770603000	X-linked spondyloepimetaphyseal dysplasia (disorder)	1000
250	320370	Autosomal recessive spastic paraplegia type 43	Autosomal recessive spastic paraplegia type 43	764736001	Autosomal recessive spastic paraplegia type 43 (disorder)	1000
251	112	Bartter syndrome	Bartter syndrome	707742001	Bartter syndrome (disorder)	1000
252	157846	Neuroferritinopathy	Neuroferritinopathy	699299001	Neuroferritinopathy (disorder)	1000
253	1006	Alopecia antibody deficiency	Alopecia antibody deficiency	783205005	Alopecia antibody deficiency (disorder)	1000
254	166002	Multiple epiphyseal dysplasia due to collagen 9 anomaly	Multiple epiphyseal dysplasia due to collagen 9 anomaly	766717008	Multiple epiphyseal dysplasia due to collagen 9 anomaly (disorder)	1000
255	205	Crigler-Najjar syndrome	Crigler-Najjar syndrome	28259009	Crigler-Najjar syndrome (disorder)	1000
256	75378	Oligocone trichromacy	Oligocone trichromacy	722066001	Oligocone trichromacy (disorder)	1000
257	319524	Combined oxidative phosphorylation defect type 15	Combined oxidative phosphorylation defect type 15	763203009	Combined oxidative phosphorylation defect type 15 (disorder)	1000
258	97330	Thoracic outlet syndrome	Thoracic outlet syndrome	128210009	Thoracic outlet syndrome (disorder)	1000
259	93307	Multiple epiphyseal dysplasia type 4	Multiple epiphyseal dysplasia type 4	715672007	Multiple epiphyseal dysplasia type 4 (disorder)	1000
260	79241	Biotinidase deficiency	Biotinidase deficiency	8808004	Biotinidase deficiency (disorder)	1000
261	398097	Neonatal antiphospholipid syndrome	Neonatal antiphospholipid syndrome	774084003	Neonatal antiphospholipid syndrome (disorder)	1000
262	314978	X-linked non progressive cerebellar ataxia	X-linked non progressive cerebellar ataxia	766818009	X-linked non progressive cerebellar ataxia (disorder)	1000
263	100988	Autosomal dominant spastic paraplegia type 6	Autosomal dominant spastic paraplegia type 6	732949006	Autosomal dominant spastic paraplegia type 6 (disorder)	1000
264	833	Encephalopathy due to sulfite oxidase deficiency	Encephalopathy due to sulfite oxidase deficiency	715980003	Encephalopathy due to sulfite oxidase deficiency (disorder)	1000
265	270	Oculopharyngeal muscular dystrophy	Oculopharyngeal muscular dystrophy	77097004	Oculopharyngeal muscular dystrophy (disorder)	1000
266	178345	Aromatase excess syndrome	Aromatase excess syndrome	709075008	Aromatase excess syndrome (disorder)	1000
267	682	Hyperkalemic periodic paralysis	Hyperkalemic periodic paralysis	278513006	Hyperkalemic periodic paralysis (disorder)	1000
268	55880	Chondrosarcoma	Chondrosarcoma	443520009	Chondrosarcoma (disorder)	1000
269	178400	Distal myopathy with anterior tibial onset	Distal myopathy with anterior tibial onset	782675008	Distal myopathy with anterior tibial onset (disorder)	1000
270	69745	Warty dyskeratoma	Warty dyskeratoma	254676008	Warty dyskeratoma (disorder)	1000
271	158681	Epidermolysis bullosa simplex with circinate migratory erythema	Epidermolysis bullosa simplex with circinate migratory erythema	716700003	Epidermolysis bullosa simplex with circinate migratory erythema (disorder)	1000
272	2932	Chronic inflammatory demyelinating polyneuropathy	Chronic inflammatory demyelinating polyneuropathy	444728005	Chronic inflammatory demyelinating polyneuropathy (disorder)	1000
273	518	Acute megakaryoblastic leukemia	Acute megakaryoblastic leukemia	277602003	Acute megakaryoblastic leukemia (disorder)	1000
274	512	Metachromatic leukodystrophy	Metachromatic leukodystrophy	3621006	Metachromatic leukodystrophy (disorder)	1000
275	99870	Letterer-Siwe disease	Letterer-Siwe disease	366059005	Letterer-Siwe disease (disorder)	1000
276	281190	Congenital reticular ichthyosiform erythroderma	Congenital reticular ichthyosiform erythroderma	703504006	Congenital reticular ichthyosiform erythroderma (disorder)	1000
277	320355	Autosomal dominant spastic paraplegia type 41	Autosomal dominant spastic paraplegia type 41	763069002	Autosomal dominant spastic paraplegia type 41 (disorder)	1000
278	25980	X-linked myopathy with excessive autophagy	X-linked myopathy with excessive autophagy	719815005	X-linked myopathy with excessive autophagy (disorder)	1000
279	160148	Cap polyposis	Cap polyposis	720604008	Cap polyposis (disorder)	1000
280	320391	Autosomal recessive spastic paraplegia type 46	Autosomal recessive spastic paraplegia type 46	723822009	Autosomal recessive spastic paraplegia type 46 (disorder)	1000
281	139431	Jeavons syndrome	Jeavons syndrome	716278005	Jeavons syndrome (disorder)	1000
282	391343	Fatal post-viral neurodegenerative disorder	Fatal post-viral neurodegenerative disorder	774206008	Fatal post-viral neurodegenerative disorder (disorder)	1000
283	424073	Serous cystadenocarcinoma of pancreas	Serous cystadenocarcinoma of pancreas	783706007	Serous cystadenocarcinoma of pancreas (disorder)	1000
284	98920	Spinal muscular atrophy with respiratory distress type 1	Spinal muscular atrophy with respiratory distress type 1	711483003	Spinal muscular atrophy with respiratory distress type 1 (disorder)	1000
285	79276	Acute intermittent porphyria	Acute intermittent porphyria	234422006	Acute intermittent porphyria (disorder)	1000
286	724	Idiopathic acute eosinophilic pneumonia	Idiopathic acute eosinophilic pneumonia	724499007	Idiopathic acute eosinophilic pneumonia (disorder)	1000
287	275761	Lysosomal acid lipase deficiency	Lysosomal acid lipase deficiency	715923003	Lysosomal acid lipase deficiency (disorder)	1000
288	401862	Lipoyl transferase 1 deficiency	Lipoyl transferase 1 deficiency	782745008	Lipoyl transferase 1 deficiency (disorder)	1000
289	409	Hyperkeratosis lenticularis perstans	Hyperkeratosis lenticularis perstans	28488007	Hyperkeratosis lenticularis perstans (disorder)	1000
290	100986	Autosomal recessive spastic paraplegia type 5A	Autosomal recessive spastic paraplegia type 5A	763373005	Autosomal recessive spastic paraplegia type 5A (disorder)	1000
291	451607	Cutaneous pseudolymphoma	Cutaneous pseudolymphoma	128862000	Cutaneous pseudolymphoma (disorder)	1000
292	221083	Hemifacial spasm	Hemifacial spasm	193094003	Hemifacial spasm (disorder)	1000
293	47044	Hereditary papillary renal cell carcinoma	Hereditary papillary renal cell carcinoma	715561008	Hereditary papillary renal cell carcinoma (disorder)	1000
294	1549	Cryptosporidiosis	Cryptosporidiosis	240370009	Cryptosporidiosis (disorder)	1000
295	79445	Pseudopseudohypoparathyroidism	Pseudopseudohypoparathyroidism	237659007	Pseudopseudohypoparathyroidism (disorder)	1000
296	412189	Epidermolysis bullosa simplex due to exophilin 5 deficiency	Epidermolysis bullosa simplex due to exophilin 5 deficiency	773503009	Epidermolysis bullosa simplex due to exophilin 5 deficiency (disorder)	1000
297	94093	Neuroleptic malignant syndrome	Neuroleptic malignant syndrome	15244003	Neuroleptic malignant syndrome (disorder)	1000
298	99846	Autosomal dominant myoglobinuria	Autosomal dominant myoglobinuria	725903003	Autosomal dominant myoglobinuria (disorder)	1000
299	64739	Ovarian hyperstimulation syndrome	Ovarian hyperstimulation syndrome	129635004	Ovarian hyperstimulation syndrome (disorder)	1000
300	158022	Progressive nodular histiocytosis	Progressive nodular histiocytosis	765141005	Progressive nodular histiocytosis (disorder)	1000
301	637	Neurofibromatosis type 2	Neurofibromatosis type 2	92503002	Neurofibromatosis type 2 (disorder)	1000
302	29073	Multiple myeloma	Multiple myeloma	109989006	Multiple myeloma (disorder)	1000
303	2901	Neuralgic amyotrophy	Neuralgic amyotrophy	26609002	Neuralgic amyotrophy (disorder)	1000
304	429	Hypochondroplasia	Hypochondroplasia	205468002	Hypochondroplasia (disorder)	1000
305	46348	Paroxysmal extreme pain disorder	Paroxysmal extreme pain disorder	699190008	Paroxysmal extreme pain disorder (disorder)	1000
306	2133	Hemoglobin E disease	Hemoglobin E disease	25065001	Hemoglobin E disease (disorder)	1000
307	83312	Rickettsialpox	Rickettsialpox	75096007	Rickettsialpox (disorder)	1000
308	443227	Paratyphoid fever	Paratyphoid fever	85904008	Paratyphoid fever (disorder)	1000
309	319308	MiT family translocation renal cell carcinoma	MiT family translocation renal cell carcinoma	764694005	MiT family translocation renal cell carcinoma (disorder)	1000
310	166412	Hot water reflex epilepsy	Hot water reflex epilepsy	763534009	Hot water reflex epilepsy (disorder)	1000
311	251927	Extraventricular neurocytoma	Extraventricular neurocytoma	716787002	Extraventricular neurocytoma (disorder)	1000
312	2388	Choreoacanthocytosis	Choreoacanthocytosis	66881004	Choreoacanthocytosis (disorder)	1000
313	231111	Drug-induced lupus erythematosus	Drug-induced lupus erythematosus	80258006	Drug-induced lupus erythematosus (disorder)	1000
314	15	Achondroplasia	Achondroplasia	86268005	Achondroplasia (disorder)	1000
315	199260	Calcifying aponeurotic fibroma	Calcifying aponeurotic fibroma	703614006	Calcifying aponeurotic fibroma (disorder)	1000
316	2501	Metaphyseal chondrodysplasia, Spahr type	Metaphyseal chondrodysplasia, Spahr type	254084008	Metaphyseal chondrodysplasia, Spahr type (disorder)	1000
317	454706	Progressive muscular atrophy	Progressive muscular atrophy	88923002	Progressive muscular atrophy (disorder)	1000
318	97280	Glucagonoma	Glucagonoma	302823005	Glucagonoma (disorder)	1000
319	171617	Autosomal dominant spastic paraplegia type 38	Autosomal dominant spastic paraplegia type 38	783622001	Autosomal dominant spastic paraplegia type 38 (disorder)	1000
320	2833	Stiff skin syndrome	Stiff skin syndrome	765187004	Stiff skin syndrome (disorder)	1000
321	93	Aspartylglucosaminuria	Aspartylglucosaminuria	54954004	Aspartylglucosaminuria (disorder)	1000
322	289307	Developmental delay due to methylmalonate semialdehyde dehydrogenase deficiency	Developmental delay due to methylmalonate semialdehyde dehydrogenase deficiency	782828005	Developmental delay due to methylmalonate semialdehyde dehydrogenase deficiency (disorder)	1000
323	308013	Focal acral hyperkeratosis	Focal acral hyperkeratosis	400115004	Focal acral hyperkeratosis (disorder)	1000
324	443079	Central serous chorioretinopathy	Central serous chorioretinopathy	312956001	Central serous chorioretinopathy (disorder)	1000
325	677	Pancreatoblastoma	Pancreatoblastoma	189814006	Pancreatoblastoma (disorder)	1000
