,ORDO_ID,ORDO_term,ORDO_syn,ORDO_definition,ORDO_mappings,SNOMED_ID,SNOMED_term
62,http://www.orpha.net/ORDO/Orphanet_213736,Low-grade neuroendocrine tumor of the corpus uteri,Well-differentiated neuroendocrine tumor of the endometrium|Well-differentiated neuroendocrine tumor of the corpus uteri|Well-differentiated neuroendocrine neoplasm of the endometrium|Low-grade neuroendocrine tumor of the uterine corpus,"Low-grade neuroendocrine tumor of the corpus uteri is an extremely rare uterine cancer typically characterized by a well demarcated, solid, frequently pedunculated tumor originating from neuroendocrine cells scattered within the endometrium, often associated with ectopic hormone production. Patients usually present with vaginal bleeding or discharge and a pelvic mass with a polypoid tumor sometimes protruding through the cervical canal. Symptoms related to ectopic hormone production (flushing, sweating, diarrhea, bronchospasm) may also develop.",ICD-10:C54.2|ICD-10:C54.0|ICD-10:C54.8|ICD-10:C54.1|ICD-10:C54.3,,
63,http://www.orpha.net/ORDO/Orphanet_468666,Isolated generalized anhidrosis with normal sweat glands,,,OMIM:106190,,
64,http://www.orpha.net/ORDO/Orphanet_275534,Myostatin-related muscle hypertrophy,,,UMLS:C2931112|OMIM:614160,,
65,http://www.orpha.net/ORDO/Orphanet_52417,MALT lymphoma,Mucosa-associated lymphatic tissue lymphoma|Mucosa-associated lymphoid tissue lymphoma|Extranodal marginal zone B-cell lymphoma|MALToma,"MALT (mucosa-associated lymphoid tissue) lymphoma is a rare form of malignant non-Hodgkin lymphoma (see this term) that affects B cells and grows at the expense of lymphoid tissue associated with mucous membranes, but also occurs, more rarely, in lymph nodes.",MedDRA:10060707|OMIM:137245|UMLS:C0242647|ICD-10:C88.4,,
66,http://www.orpha.net/ORDO/Orphanet_3466,WT limb-blood syndrome,,A rare constitutional aplastic anemia disorder characterized by severe hypo/aplastic anemia or pancytopenia associated with skeletal anomalies (such as radial/ulnar defects and hand/digit abnormalities) and an increased risk of leukemia. There have been no further descriptions in the literature since 1995.,ICD-10:D61.0|UMLS:C1327917|MeSH:C536751|OMIM:194350,,
67,http://www.orpha.net/ORDO/Orphanet_352577,Severe feeding difficulties-failure to thrive-microcephaly due to ASXL3 deficiency syndrome,Bainbridge-Roppers syndrome,"Severe feeding difficulties-failure to thrive-microcephaly due to ASXL3 deficiency syndrome is rare, genetic, syndromic intellectual disability disorder with a variable phenotypic presentation typically characterized by microcephaly, severe feeding difficulties, failure to thrive, severe global development delay that frequently results in absent/poor speech, moderate to profound intellectual disability, hypotonia and a distinctive facies that includes prominent forehead, high-arched, thin eyebrows, hypertelorism, downslanting palpebral fissures, long, tubular nose with broad tip and prominent nasal bridge and wide mouth with full, everted lower lip.",ICD-10:Q87.0|OMIM:615485,,
68,http://www.orpha.net/ORDO/Orphanet_528091,Hydrops-lactic acidosis-sideroblastic anemia-multisystemic failure syndrome,,,OMIM:617021,,
69,http://www.orpha.net/ORDO/Orphanet_166024,"Multiple epiphyseal dysplasia, Al-Gazali type",Multiple epiphyseal dysplasia-macrocephaly-distinctive facies syndrome,"Multiple epiphyseal dysplasia, Al-Gazali type is a skeletal dysplasia characterized by multiple epiphyseal dysplasia (see this term), macrocephaly and facial dysmorphism.",OMIM:607131|UMLS:C1846722|ICD-10:Q77.3,,
70,http://www.orpha.net/ORDO/Orphanet_1175,X-linked progressive cerebellar ataxia,,,ICD-10:G11.1|OMIM:302500,,
71,http://www.orpha.net/ORDO/Orphanet_47612,Felty syndrome,Splenomegaly-neutropenia-rheumatoid arthritis syndrome,"Felty syndrome (FS), also known as ''super rheumatoid'' disease, is a severe form of rheumatoid arthritis (RA), characterized by a triad of RA, splenomegaly and neutropenia, resulting in susceptibility to bacterial infections.",MedDRA:10016386|OMIM:134750|ICD-10:M05.0|MeSH:D005258|UMLS:C0015773,,
72,http://www.orpha.net/ORDO/Orphanet_1369,Congenital cataract-hypertrophic cardiomyopathy-mitochondrial myopathy syndrome,Sengers syndrome,"Congenital cataract - hypertrophic cardiomyopathy - mitochrondrial myopathy (CCM) is a mitochondrial disease (see this term) characterized by cataracts, hypertrophic cardiomyopathy, muscle weakness and lactic acidosis after exercise.",MeSH:C538280|OMIM:615418|OMIM:212350|ICD-10:Q87.8|UMLS:C1859317,,
73,http://www.orpha.net/ORDO/Orphanet_251279,Microphthalmia-retinitis pigmentosa-foveoschisis-optic disc drusen syndrome,Nanophtalmos-retinitis pigmentosa-foveoschisis-optic disc drusen syndrome,"Microphthalmia-retinitis pigmentosa-foveoschisis-optic disc drusen syndrome is a rare, genetic, non-syndromic developmental defect of the eye disorder characterized by the association of posterior microphthalmia, retinal dystrophy compatible with retinitis pigmentosa, localized foveal schisis and optic disc drusen. Patients present high hyperopia, usually adult-onset progressive nyctalopia and reduced visual acuity, and, on occasion, acute-angle glaucoma.",UMLS:C1970236|OMIM:611040|ICD-10:Q15.8,,
74,http://www.orpha.net/ORDO/Orphanet_3052,X-linked intellectual disability-seizures-psoriasis syndrome,Tranebjaerg-Svejgaard syndrome,X-linked intellectual disability-seizures-psoriasis syndrome has been described in four male cousins. The mode of inheritance is thought to be X-linked recessive.,OMIM:309480|UMLS:C2931381|ICD-10:Q87.8,,
75,http://www.orpha.net/ORDO/Orphanet_464329,Kaposiform lymphangiomatosis,,,ICD-10:D18.1,,
76,http://www.orpha.net/ORDO/Orphanet_3198,Stiff person syndrome and related disorders,Moersch-Woltman syndrome|SPS|Stiff man syndrome|SMS,"Stiff-man syndrome (SMS) is a rare neurological disorder comprising fluctuating trunk and limb stiffness, painful muscle spasms, task-specific phobia, an exaggerated startle response, and ankylosing deformities such as fixed lumbar hyperlordosis.",OMIM:184850|MedDRA:10042044|ICD-10:G25.8|UMLS:C0085292,,
77,http://www.orpha.net/ORDO/Orphanet_99978,Klatskin tumor,Hilar CCA|Hilar cholangiocarcinoma,"Klatskin tumor is an extra-hepatic cholangiocarcinoma (CCA, see this term) arising in the junction of the main right or left hepatic ducts to form the common hepatic duct.",UMLS:C0206702|MeSH:D018285|ICD-10:C24.0,,
78,http://www.orpha.net/ORDO/Orphanet_79095,Congenital bile acid synthesis defect type 4,2-methylacyl-CoA racemase deficiency|Alpha-methyl-acyl-CoA racemase deficiency|BASD4|Liver disease-retinitis pigmentosa-polyneuropathy-epilepsy syndrome|AMACR deficiency,"Congenital bile acid synthesis defect type 4 (BAS defect type 4) is an anomaly of bile acid synthesis (see this term) characterized by mild cholestatic liver disease, fat malabsorption and/or neurological disease.",MeSH:C535444|OMIM:614307|ICD-10:K76.8|UMLS:C1858328|UMLS:C3280428|OMIM:214950,,
79,http://www.orpha.net/ORDO/Orphanet_79147,Familial reactive perforating collagenosis,,Familial reactive perforating collagenosis is a very rare genetic skin disease characterized by transepidermal elimination of collagen fibers presenting as recurrent spontaneously involuting keratotic papules or nodules.,UMLS:C1857624|ICD-10:L87.1|OMIM:216700,,
80,http://www.orpha.net/ORDO/Orphanet_621,Hereditary methemoglobinemia,Autosomal recessive methemoglobinemia|Congenital methemoglobinemia,"Hereditary methemoglobinemia (HM) is a rare red cell disorder classified principally into two clinical phenotypes: autosomal recessive congenital (or hereditary) methemoglobinemia types I and II (RCM/RHM type 1; RCM/RHM type 2, see these terms).",OMIM:250790|OMIM:250700|UMLS:C0272087|OMIM:250800|ICD-10:D74.0,,
81,http://www.orpha.net/ORDO/Orphanet_726,Alpers-Huttenlocher syndrome,Alpers progressive sclerosing poliodystrophy|Progressive neuronal degeneration of childhood with liver disease|Alpers syndrome,"Alpers Huttenlocher syndrome (AHS) is a cerebrohepatopathy and a rare and severe form of mitochondrial DNA (mtDNA) depletion syndrome characterized by the triad of progressive developmental regression, intractable seizures, and hepatic failure.",OMIM:203700|UMLS:C0205710|ICD-10:G31.8|MeSH:D002549|MedDRA:10062943,,
82,http://www.orpha.net/ORDO/Orphanet_71278,Congenital brain dysgenesis due to glutamine synthetase deficiency,Inherited GS deficiency|Inherited glutamine synthetase deficiency,,ICD-10:E72.8|OMIM:610015,,
83,http://www.orpha.net/ORDO/Orphanet_139441,Hypomyelination with atrophy of basal ganglia and cerebellum,H-ABC,"Hypomyelination with atrophy of basal ganglia and cerebellum (H-ABC) is characterized by slowly progressive spasticity, extrapyramidal movement disorders (dystonia, choreoathetosis and rigidity), cerebellar ataxia, moderate to severe cognitive deficit, and anarthria/dysarthria.",OMIM:612438|OMIM:617899|ICD-10:E75.2,,
84,http://www.orpha.net/ORDO/Orphanet_494,Keratoderma hereditarium mutilans,Mutilating keratoderma of Vohwinkel|Mutilating keratoderma plus deafness|PPK mutilans and deafness|Vohwinkel syndrome,"Keratoderma hereditarium mutilans is a rare, diffuse, mutilating, hereditary palmoplantar keratoderma disorder characterized by severe, honeycomb-pattern palmoplantar keratosis and pseudoainhum of the digits leading to autoamputation, associated with mild to moderate congenital sensorineural hearing loss. Additional features include stellate keratosis on the extensor surfaces of the fingers, feet, elbows and knees. Alopecia, onychogryphosis, nail dystrophy or clubbing, spastic paraplegia and myopathy may also be associated.",ICD-10:Q82.8|OMIM:124500|UMLS:C0265964,,
85,http://www.orpha.net/ORDO/Orphanet_477774,Combined oxidative phosphorylation defect type 27,COXPD27,,OMIM:616672|ICD-10:G31.8,,
86,http://www.orpha.net/ORDO/Orphanet_137820,Extrapelvic endometriosis,Endometriosis outside pelvis,"Rare endometriosis is a rare, non-malformative gynecologic disease characterized by the presence of functional endometrial glands and stroma in extrapelvic locations, such as lungs, pleura, kidneys, bladder, abdominal wall, umbilicus, and cesarean section scar among others. Clinical manifestations are menstrually-related and depend on the location of the ectopic tissue, but in general include pain, mass/nodule, swelling and/or bleeding in the involved area.",UMLS:C0014175|ICD-10:N80.1|ICD-10:N80.9|ICD-10:N80.5|ICD-10:N80.8|ICD-10:N80.0|ICD-10:N80.3|ICD-10:N80.4|ICD-10:N80.2|ICD-10:N80.6,,
87,http://www.orpha.net/ORDO/Orphanet_2843,Pentosuria,Essential pentosuria|Xylitol dehydrogenase deficiency,Pentosuria is an inborn error of metabolism which is characterized by the excretion of 1 to 4 g of the pentose L-xylulose in the urine per day.,OMIM:260800|MeSH:C536652|UMLS:C0268162|ICD-10:E74.8|MedDRA:10064170,,
88,http://www.orpha.net/ORDO/Orphanet_39044,Uveal melanoma,Choroidal melanoma|Iris melanoma,"Uveal melanoma is a rare tumor of the eye, arising from the choroid in 90% of cases and from the iris and ciliary body in the other 10% of cases, which clinically presents with visual symptoms (including blurred vision, photopsia, floaters, and visual field reduction), a visible mass and pain. Fatal metastatic disease is seen in about half of all patients, with the liver being the most frequent site of metastasis.",ICD-10:C69.3|UMLS:C0220633|UMLS:C0346388|OMIM:606660|OMIM:155720|OMIM:606661|MeSH:C536494|UMLS:C0346373|MedDRA:10061252,,
89,http://www.orpha.net/ORDO/Orphanet_443159,Lymphoplasmacytic lymphoma without IgM production,Lymphoplasmacytic lymphoma without Immunoglobulin M production,,ICD-10:C83.0,,
90,http://www.orpha.net/ORDO/Orphanet_69077,Rhabdoid tumor,Malignant rhabdoid tumor,"Rhabdoid tumor (RT) is an aggressive pediatric soft tissue sarcoma that arises in the kidney, the liver, the peripheral nerves and all miscellaneous soft-parts throughout the body. RT involving the central nervous system (CNS) is called atypical teratoid rhabdoid tumor (ATRT; see this term).",ICD-10:C49.9|OMIM:609322|OMIM:613325|MeSH:D018335|UMLS:C0206743,,
91,http://www.orpha.net/ORDO/Orphanet_494547,Squamous cell carcinoma of the hypopharynx,,,OMIM:275355,,
92,http://www.orpha.net/ORDO/Orphanet_444099,Autosomal dominant spastic paraplegia type 73,SPG73,"Autosomal dominant spastic paraplegia type 73 is a pure form of hereditary spastic paraplegia characterized by adult onset of crural spastic paraparesis, hyperreflexia, extensor plantar responses, proximal muscle weakness, mild muscle atrophy, decreased vibration sensation at ankles, and mild urinary dysfunction. Foot deformities have been reported to eventually occur in some patients. No abnormalities are noted on brain magnetic resonance imaging and peripheral nerve conduction velocity studies.",ICD-10:G11.4|OMIM:616282,,
93,http://www.orpha.net/ORDO/Orphanet_79157,2-methylbutyryl-CoA dehydrogenase deficiency,SBCAD deficiency|2-methylbutyric aciduria|Short/branched-chain acyl-coA dehydrogenase deficiency|Developmental delay due to 2-methylbutyryl-CoA dehydrogenase deficiency,"2-Methylbutyryl-CoA dehydrogenase (or Short/branched-chain acyl-coA dehydrogenase; SBCAD) deficiency is characterized by increased urinary excretion of 2-methylbutyrylglycine, and increased whole blood and plasma concentrations of 2-methylbutyryl (C5) carnitine. It has been described in less than 30 patients, mostly from the Hmong population, an ethnic group of Chinese origin. The phenotype is not well defined, ranging from completely asymptomatic patients to those with muscle hypotonia, cerebral palsy, developmental delay, lethargy, hypoglycemia, and metabolic acidosis. The disorder is transmitted as an autosomal recessive trait. The SBCAD enzyme catalyzes the conversion of 2-methylbutyryl-CoA to tiglyl-CoA in the isoleucine catabolic pathway. Mutations in the SBCAD gene (located on chromosome 10q25-26) have been reported in affected patients. Treatment includes carnitine supplementation and a low-protein diet.",ICD-10:E71.1|OMIM:610006|UMLS:C1864912,,
94,http://www.orpha.net/ORDO/Orphanet_314376,Intestinal obstruction in the newborn due to guanylate cyclase 2C deficiency,Meconium ileus due to guanylate cyclase 2C deficiency,"Intestinal obstruction in the newborn due to guanylate cyclase 2C deficiency is an extremely rare, autosomal recessive, gastroenterological disorder reported in three families so far that is characterized by meconium ileus without any further stigmata of cystic fibrosis (see this term) including pulmonary or pancreatic manifestations. Two of the reported patients developed chronic diarrhea in infancy. Homozygous mutations in the GUCY2C gene (12p12) leading to marked reduction or absence of enzymatic activity of guanylate cyclase 2C were found in the affected patients. The disease was reported to show partial penetrance.",ICD-10:P76.0|OMIM:614665,,
